868116,1
539971,1
694669,1
913164,2
871758,1
7564,1
779346,2
317108,1
666170,1
204101,2
975476,1
932503,1
376516,2
596439,1
85841,1
814179,1
912769,1
914851,1
229438,1
805988,0
371339,1
261841,1
523750,1
866466,2
562559,1
45173,1
360089,1
901886,1
796646,1
2428,2
248824,1
674825,2
864901,0
403010,1
802248,1
300193,1
899451,1
257723,2
224374,1
350170,1
75273,1
583462,1
887090,1
100269,1
392554,1
229559,1
868549,1
461146,1
412562,1
891532,2
49283,1
43890,1
212256,1
803623,1
634245,2
225463,0
140009,1
805654,1
553498,1
473781,2
302159,1
404352,2
474034,1
941116,1
357195,1
626985,1
895404,1
778565,1
821517,1
127545,0
82020,1
15521,1
289065,1
915489,1
565228,1
459451,1
713294,1
428200,1
758611,1
514969,1
472384,1
323220,1
698533,1
945909,1
356224,2
721846,1
264679,1
124957,1
267733,1
361509,1
821737,1
836689,1
229052,1
12724,1
258904,1
887748,1
417530,1
1004593,1
66899,0
297206,1
796811,0
555779,1
574817,1
787703,1
189776,1
421649,2
167945,1
449672,2
637358,1
750619,1
593638,1
395007,1
667968,1
517946,1
681205,0
651516,1
769046,1
977409,1
578927,0
201825,1
139308,1
360243,1
732255,1
695417,1
499143,1
439538,1
208945,1
997391,1
715696,1
677013,2
188694,1
845401,1
657103,2
18429,2
786225,2
677152,1
821692,0
879307,1
41757,1
442619,1
564292,1
515470,1
548944,1
783138,1
276258,1
909970,1
246279,0
916714,1
609304,1
917593,1
948089,1
740803,1
1492,1
290867,1
931957,1
918338,2
468912,1
756419,1
736138,1
27203,2
417581,1
574181,2
302856,0
674139,2
393203,1
270670,1
625915,1
23519,1
844073,1
40165,1
680806,1
482680,1
756426,1
893592,1
990550,2
650621,1
963864,1
124193,1
515119,1
329398,1
806479,1
911849,0
47609,1
916369,1
606547,1
765053,1
311748,1
498663,1
547990,1
917708,1
671848,1
128579,1
1012312,2
232618,1
358354,1
985527,1
321882,1
894366,1
1016525,1
59918,1
534266,2
184977,1
72894,1
719704,0
822837,1
885522,1
828633,1
49276,1
728137,1
899059,1
1002580,0
431431,1
956105,1
847164,1
793434,1
355814,1
678069,1
923307,1
584742,1
211905,1
854777,1
722535,1
175696,2
780825,1
275088,1
572231,1
187309,2
1008935,1
197946,0
781910,1
786980,1
147529,1
726894,2
832623,0
391458,1
561796,1
968696,1
890120,1
918019,1
40136,1
636771,0
1008117,1
250085,1
249315,1
89717,1
103668,0
836898,1
139014,1
354688,1
567581,1
85731,1
201311,1
501758,1
437859,1
100368,1
282040,1
182799,1
655460,1
243272,1
752734,1
529947,1
993627,1
404587,0
955573,1
399939,1
204299,2
339900,1
941552,2
838991,2
280985,1
498186,1
515294,2
656814,1
394817,0
63382,1
721079,1
226901,1
871956,1
558316,1
964964,1
235088,1
398299,1
168784,1
46394,1
452379,1
189417,1
269423,1
629111,1
451484,1
763943,1
72579,1
830016,1
137629,1
819873,1
285117,1
641450,1
741891,1
1012848,1
260693,1
635679,1
797537,2
295707,1
769831,1
1009220,1
409621,0
865560,1
1001738,1
723187,1
67357,1
137690,2
705620,1
993997,1
48594,1
549002,1
29821,1
424105,1
284204,1
295864,1
767844,1
676467,1
210317,1
927732,1
486039,0
612520,1
123321,1
588298,1
364702,1
828857,1
155782,2
482945,1
798794,1
500911,0
579704,2
475208,1
375250,1
249605,1
543103,2
325523,2
801405,1
57307,1
1005518,1
641575,1
475219,1
629515,0
575414,1
361556,1
907932,1
731809,1
37767,1
694526,1
981354,1
974053,1
390358,1
393467,1
885782,0
325589,1
354930,1
377164,1
721802,1
770080,1
223061,1
789033,1
329787,1
594965,1
151306,0
532271,1
635172,1
689634,1
864181,1
162085,1
124432,1
854223,1
403913,1
279880,1
53295,1
1002016,1
449496,1
755726,1
151753,0
780311,2
151555,1
608633,1
799531,1
735430,1
203302,1
505314,1
223876,1
429865,2
927325,1
463364,1
190855,1
621423,1
176132,1
132958,1
125800,2
513641,1
871790,1
101101,1
250683,1
654591,1
93868,0
622192,1
700311,1
987954,1
318680,1
454087,1
807993,2
225250,1
923068,1
583235,1
208608,1
449834,1
305066,1
366252,1
598103,1
675334,1
292579,1
49100,1
518488,2
77091,1
406185,1
492119,1
325978,1
765981,1
924380,1
962867,1
640109,1
152431,1
36748,1
456489,1
522562,1
923699,1
976187,1
606851,1
328379,2
240655,1
436773,1
453648,1
38760,1
347640,1
762014,0
234043,1
877994,1
2259,1
302739,1
724809,1
599409,1
146605,1
443018,1
757290,2
588595,1
32872,1
171054,2
250346,1
269632,1
350729,2
457079,1
947907,1
591742,1
427232,2
453633,1
542032,1
748120,1
369871,1
587965,1
124403,1
648604,1
62565,1
827155,1
264866,1
831747,1
27661,1
257668,1
571814,1
315179,1
106861,1
160230,1
897196,1
180661,2
308993,1
474485,1
888781,1
700586,1
227528,1
497923,1
713243,1
341202,1
804848,1
892496,1
749194,1
501769,0
760313,1
196963,1
863533,1
314677,1
19932,2
558532,1
971025,1
624631,1
545824,1
576671,1
109314,1
417585,1
508203,1
110859,1
834841,2
519973,1
442776,1
740957,1
278061,1
119155,1
546799,1
37774,2
1014064,1
401108,1
602808,1
217040,1
618030,2
346100,1
327503,1
579902,1
504809,1
75167,1
344117,1
128681,1
846024,1
301606,1
628859,1
359711,0
128175,1
932907,1
98667,1
656858,1
783879,2
582043,1
220792,1
880150,2
357915,1
104049,1
762917,2
709129,1
892191,1
202686,2
602381,1
132965,0
40448,1
61106,1
290386,1
89742,1
593678,1
1002698,0
404381,1
269207,1
384818,1
628907,1
634975,2
650335,1
841584,1
715539,1
969206,1
501699,1
221001,1
826701,0
438973,2
313199,1
499958,1
86057,1
811161,1
188489,1
77444,1
660228,1
693415,1
860589,1
346951,1
975106,0
560766,1
741352,1
532947,1
855033,1
56386,1
138893,1
349264,1
957579,1
479479,1
219545,1
329138,1
530820,1
279576,0
553029,1
288002,1
404620,1
66293,0
834863,1
383178,1
45467,1
1002247,1
468604,2
985482,1
659813,1
266633,1
597461,1
603881,1
497662,2
134071,1
19660,1
690694,1
139979,1
890315,1
880895,1
910602,0
492155,1
803003,1
493729,1
115841,0
174387,1
33792,1
552684,1
510895,2
94854,1
984012,1
768614,1
417985,1
476355,1
932077,1
850359,1
106429,1
327268,0
577427,1
384388,1
20479,1
44059,1
51969,2
832997,0
181718,1
905208,1
367495,1
353717,1
381440,2
431365,1
958297,1
309316,1
606543,1
854685,2
817365,1
608505,1
933177,1
248251,1
475295,2
21267,1
576983,1
501534,1
86952,1
191166,0
365736,1
714585,1
436649,1
633046,1
895150,1
498711,1
157917,1
104180,2
786496,1
30126,1
816056,1
896621,1
111661,1
304036,1
84257,1
20707,1
428516,1
640916,2
653183,1
737575,1
617947,1
579153,1
753313,1
594330,1
240608,1
588874,1
393511,1
189817,1
328445,1
506740,1
165033,1
381833,2
820794,0
888363,2
732992,1
998613,1
982153,1
129246,1
512457,2
491943,1
765798,1
121451,1
501178,1
322986,2
31097,1
433947,1
885720,1
483586,1
689289,1
433550,1
264873,1
848026,1
263803,1
86552,1
473840,1
631228,0
752888,1
937148,1
177034,1
766506,1
332589,1
65663,1
176242,1
704623,1
264848,1
532,1
411642,1
186612,2
902982,1
439343,1
31101,2
764427,1
820255,1
79307,1
609465,1
907213,1
282554,1
857938,1
261665,1
566302,1
804161,2
48150,1
20307,1
283324,2
466231,1
824417,1
298177,0
556248,1
851763,1
828501,1
454627,1
638094,2
381055,1
224561,1
513935,1
572536,1
25373,1
677002,1
531443,2
204970,1
607218,1
388399,1
732093,1
31075,2
745059,1
449159,1
679338,1
452023,1
652616,1
327745,1
909831,1
167141,1
983187,1
548092,1
238571,1
612542,2
573896,1
907701,1
528388,1
465388,1
528535,1
480022,1
968872,1
360456,0
565716,1
888051,1
684280,1
23276,1
738051,1
453361,1
40880,1
309565,1
618841,1
797199,1
132741,1
620187,1
492151,1
493570,2
309697,1
610016,1
749712,2
142609,1
828057,1
456870,1
433279,1
977588,1
67599,1
438269,1
208787,1
35787,1
243636,1
297781,1
965880,1
589886,1
298148,1
385925,1
592707,1
760261,1
466352,1
153872,1
944618,1
36160,0
539061,1
456933,0
640909,1
922728,1
897813,1
695493,1
766997,1
957131,1
888480,1
98656,1
176936,1
774866,1
685160,1
111368,1
273875,1
545769,1
723525,1
376615,1
405243,1
164942,1
344890,1
978710,1
488598,1
218757,2
834009,1
723488,1
896247,2
443795,1
806273,1
861784,1
389231,1
915951,1
572583,1
352121,2
235613,1
680695,1
815994,1
134189,1
421506,1
