926283,0.1414,0.0000,0.0000
906784,0.1414,0.0000,0.0000
547129,0.1414,0.0000,0.0000
501963,0.1415,0.0000,0.0000
747758,0.1414,0.0000,0.0000
379317,0.1415,0.2500,0.1111
979186,0.1415,0.0000,0.0000
214269,0.1414,0.0000,0.0000
695787,0.1414,0.2500,0.1111
873804,0.1415,0.0000,0.0000
261940,0.1418,0.0000,0.1111
363723,0.1414,0.0000,0.0000
645814,0.1416,0.0000,0.0000
442248,0.1415,0.0000,0.0000
623355,0.1415,0.0000,0.0000
595089,0.1416,0.0000,0.0000
256212,0.1417,0.0000,0.0000
85306,0.1414,0.0000,0.0000
281586,0.1417,0.0000,0.1111
599104,0.1414,0.0000,0.0000
144834,0.1417,0.0000,0.0000
636474,0.1417,0.0000,0.0000
35857,0.1416,0.0000,0.0000
263560,0.1414,0.0000,0.0000
527673,0.1415,0.0000,0.0000
878111,0.1418,0.0000,0.1111
750846,0.1415,0.0000,0.0000
647834,0.1415,0.0000,0.0000
819330,0.1414,0.0000,0.0000
16977,0.1418,0.0000,0.0000
1006706,0.1415,0.0000,0.0000
218687,0.1416,0.0000,0.0000
216663,0.1414,0.0000,0.0000
81272,0.1415,0.0000,0.0000
159063,0.1415,0.2500,0.1111
226277,0.1416,0.0000,0.0000
5911,0.1414,0.2500,0.1111
214412,0.1416,0.0000,0.0000
776563,0.1415,0.0000,0.0000
745385,0.1414,0.0000,0.0000
824086,0.1414,0.2500,0.1111
680321,0.1417,0.0000,0.0000
607081,0.1418,0.0000,0.0000
82174,0.1416,0.0000,0.3333
911537,0.1414,0.0000,0.0000
224455,0.1416,0.0000,0.0000
136062,0.1416,0.0000,0.2222
525848,0.1417,0.0000,0.0000
835031,0.1415,0.0000,0.0000
956581,0.1414,0.5000,0.6667
501659,0.1417,0.0000,0.0000
679811,0.1418,0.0000,0.1111
504070,0.1415,0.0000,0.0000
564014,0.1414,0.0000,0.0000
608006,0.1416,0.0000,0.0000
569727,0.1417,0.0000,0.2222
601425,0.1414,0.0000,0.1111
686851,0.1417,0.5000,0.2222
271848,0.1418,0.0000,0.0000
336017,0.1415,0.0000,0.0000
400631,0.1417,0.0000,0.1111
467210,0.1414,0.0000,0.1111
199702,0.1414,0.0000,0.0000
389077,0.1416,0.0000,0.0000
764342,0.1417,0.0000,0.0000
924076,0.1415,0.0000,0.0000
1014905,0.1415,0.0000,0.0000
251798,0.1418,0.0000,0.0000
518396,0.1415,0.0000,0.0000
788043,0.1418,0.0000,0.0000
1006537,0.1416,0.0000,0.0000
522519,0.1414,0.0000,0.0000
439248,0.1417,0.0000,0.1111
736310,0.1417,0.0000,0.0000
146362,0.1417,0.0000,0.0000
8330,0.1416,0.0000,0.0000
674960,0.1414,0.0000,0.0000
847469,0.1417,0.0000,0.0000
556303,0.1415,0.0000,0.0000
454616,0.1417,0.0000,0.2222
266956,0.1415,0.0000,0.0000
181020,0.1414,0.0000,0.0000
513564,0.1414,0.2500,0.1111
300968,0.1414,0.0000,0.0000
221290,0.1415,0.0000,0.0000
334554,0.1418,0.0000,0.0000
78676,0.1416,0.0000,0.0000
959735,0.1415,0.0000,0.0000
130589,0.1416,0.0000,0.0000
629335,0.1417,0.0000,0.0000
359164,0.1416,0.0000,0.0000
325284,0.1414,0.0000,0.1111
773322,0.1414,0.2500,0.1111
548867,0.1415,0.0000,0.0000
371687,0.1415,0.0000,0.0000
843942,0.1414,0.0000,0.0000
158837,0.1415,0.0000,0.0000
492247,0.1414,0.0000,0.0000
574596,0.1416,0.0000,0.0000
157300,0.1416,0.0000,0.0000
713173,0.1417,0.0000,0.0000
66235,0.1416,0.0000,0.0000
420486,0.1416,0.0000,0.0000
106205,0.1416,0.0000,0.0000
703772,0.1414,0.0000,0.0000
776178,0.1415,0.0000,0.0000
845416,0.1417,0.0000,0.2222
177375,0.1414,0.0000,0.0000
118206,0.1417,0.0000,0.0000
436311,0.1416,0.0000,0.0000
900430,0.1415,0.0000,0.0000
35002,0.1414,0.5000,0.2222
632937,0.1417,0.0000,0.0000
46824,0.1416,0.0000,0.0000
86354,0.1415,0.0000,0.0000
357922,0.1414,0.0000,0.0000
652069,0.1417,0.0000,0.0000
813570,0.1415,0.0000,0.0000
936462,0.1415,0.0000,0.0000
722450,0.1418,0.0000,0.0000
368625,0.1417,0.0000,0.2222
130835,0.1415,0.0000,0.0000
804628,0.1417,0.0000,0.0000
